2023-04-25 13:44:30.107329,1
2023-04-25 13:44:38.295214,1
2023-04-25 13:44:41.458731,1
2023-04-25 13:44:53.333051,1
2023-04-25 13:44:57.674828,1
2023-04-25 13:46:56.218063,1
2023-04-25 13:47:16.219358,1
2023-04-25 13:50:31.859040,1
2023-04-25 15:05:21.308483,151
2023-04-25 15:07:29.497859,87
